date,ABLH_h00,ABLH_h01,ABLH_h02,ABLH_h03,ABLH_h04,ABLH_h05,ABLH_h06,ABLH_h07,ABLH_h08,ABLH_h09,ABLH_h10,ABLH_h11,ABLH_h12,ABLH_h13,ABLH_h14,ABLH_h15,ABLH_h16,ABLH_h17,ABLH_h18,ABLH_h19,ABLH_h20,ABLH_h21,ABLH_h22,ABLH_h23,AQI,PM2.5,PM10,NO2,SO2,CO
2024-10-19,930.3804,958.4553,978.8655,1142.0354,1180.4944,1133.0669,1126.1018,1116.6426,1097.1326,1085.3516,1037.9172,1038.9939,1021.2339,1022.0708,1024.1946,1043.552,1053.7144,1021.01904,964.2698,812.96655,753.65405,637.99365,464.96362,370.36377,55,22,4,0.52,11,60.0
2024-10-20,627.15137,725.1194,796.7737,912.71484,1028.6648,983.26074,929.15625,926.20166,843.01416,434.2041,388.9983,377.6565,384.5127,358.77734,289.14746,226.37099,169.07315,160.72577,179.68736,202.26802,217.43712,214.11946,237.63545,266.59326,261,40,6,0.67,16,58.0
2024-10-21,304.80664,355.69043,411.58813,444.7268,479.73315,465.91895,534.72144,578.5266,322.63696,262.50977,168.1512,161.04059,143.03822,110.683365,144.75267,147.65147,128.48506,141.45992,173.77986,209.79933,239.9555,256.69116,262.11914,374.01172,81,26,5,0.75,19,44.0
2024-10-22,565.4155,735.1509,781.88135,825.3928,853.6677,822.1582,844.0928,863.31494,864.56885,906.9939,881.56323,975.9846,1092.7822,1125.335,1132.844,1125.8694,1127.7886,1141.5857,1117.2295,1052.8523,905.35986,685.6428,479.73096,500.0786,176,34,5,0.86,24,37.0
2024-10-23,581.9011,653.62866,776.74536,1031.3779,1161.9827,1202.6943,1198.3999,1191.3845,1185.564,1150.8035,312.03784,254.80922,248.98195,227.7005,234.34302,218.36134,213.45268,200.78297,204.29495,233.287,273.9204,347.50146,218.74423,302.9839,192,40,5,0.77,22,68.0
2024-10-24,844.8706,1043.582,1110.6138,1138.9697,1178.6448,1231.658,1258.5989,1249.2856,1178.1392,801.51587,487.5276,467.46313,379.12646,333.14355,316.7483,297.59375,305.46924,355.92212,357.90112,320.4104,309.0962,288.6941,202.23997,249.33116,44,28,5,0.64,30,58.0
2024-10-25,347.51,491.37622,786.4983,960.67896,1047.5012,1059.7197,1042.98,991.3618,866.5005,834.1948,592.511,520.9741,506.99487,525.0376,519.938,505.26416,555.1658,565.41797,578.03,564.947,552.33887,533.0896,390.76807,410.91553,52,33,5,0.53,20,70.0
2024-10-26,472.6831,530.5359,597.97974,640.6316,704.08105,750.8794,732.5718,614.36426,522.75854,465.79077,354.74683,347.5625,278.85498,231.05371,224.9432,212.14413,188.80243,159.25815,128.24191,74.26466,31.768082,49.2957,100.15178,201.00066,12,17,4,0.51,14,46.0
2024-10-27,306.0581,383.16504,477.08984,607.5032,708.5349,761.3994,804.49756,761.65405,716.66626,694.6885,727.4946,685.7529,629.3777,631.41235,613.35913,622.3259,637.3645,602.6228,557.6118,493.77026,455.5913,442.68237,393.41113,370.77368,27,13,5,0.53,19,46.0
2024-10-28,422.636,571.73926,814.7058,1107.8884,947.9287,1111.2666,1043.4854,960.97437,889.3176,765.9424,366.79834,279.71118,252.16527,224.81682,205.06676,186.5721,200.49126,202.46451,191.95099,196.56487,195.12148,178.43849,107.019516,109.110245,208,51,6,0.63,24,71.0
2024-10-29,241.77931,645.7073,985.6389,1075.0093,1123.2603,1145.071,1144.2683,1095.5107,995.7412,370.83203,142.72795,162.53368,199.53703,239.08386,275.4475,242.02182,243.2495,230.55656,230.96072,266.9807,309.25073,308.10986,180.06477,196.48203,62,29,6,0.43,31,63.0
2024-10-30,317.302,461.49658,552.9734,684.8457,817.68115,915.17334,950.08545,960.2373,975.1355,933.8425,743.2473,644.0935,495.1858,399.49805,359.0708,318.91748,291.47754,309.2788,335.70166,344.80127,314.0017,307.812,330.54492,415.18262,31,29,6,0.45,27,63.0
2024-10-31,479.50293,629.74243,766.1499,918.1389,847.8008,800.04736,765.6763,745.92456,681.0144,652.12085,651.386,676.8899,647.9546,545.449,426.02173,338.16504,340.32178,363.18433,409.44458,469.87012,526.07837,568.16943,841.405,885.1499,31,24,5,0.5,22,59.0
2024-11-01,875.24805,809.98364,741.1655,808.1074,882.1736,942.9497,1011.51855,1072.6853,1089.4055,1081.8523,947.91797,864.1953,807.48145,800.23267,826.45776,841.3865,841.6826,814.16016,758.8069,704.11426,639.7737,621.6565,569.8469,531.0276,41,12,4,0.42,8,79.0
2024-11-02,574.1633,678.01514,851.3032,881.92017,894.2512,906.61255,945.79565,951.9375,899.4944,290.35474,102.34979,94.99663,83.73082,72.67056,71.34354,71.10626,68.44267,62.97374,61.418182,62.898438,61.746506,57.805023,26.047836,27.42308,135,44,6,0.64,20,95.0
2024-11-03,90.33612,213.41795,423.583,617.5039,714.9675,813.83813,892.2605,899.4658,580.27515,112.4765,51.665573,48.56453,41.20143,31.59082,23.07634,17.179993,12.893846,24.449524,37.730362,41.97792,46.59445,52.30832,59.646973,76.43094,211,61,6,0.78,45,70.0
2024-11-04,114.34415,191.22086,435.8208,969.9663,1136.7217,1243.2346,1313.0449,1382.4065,1275.822,826.8911,768.62744,805.0242,798.7146,712.25806,666.812,636.2258,591.5967,527.14844,477.27905,498.56323,535.4004,517.63184,268.14844,486.54614,272,64,7,0.79,40,69.0
2024-11-05,746.5864,871.06177,1003.062,1134.2427,1245.2053,1330.0059,1339.6328,1314.44,1270.9678,594.25635,244.36897,195.85437,194.44502,235.85065,279.35938,276.85205,238.82863,194.52051,177.45226,184.52304,201.75406,209.9261,161.92407,182.48009,78,35,6,0.33,23,65.0
2024-11-06,322.78296,892.25195,1087.4688,1282.8884,1452.563,1612.4275,1587.354,1540.5706,1578.8496,890.41504,452.43042,455.5852,394.1128,385.99194,338.4265,288.50195,227.45549,189.83882,185.24846,201.61758,245.1064,303.2002,223.37799,251.77852,38,27,6,0.27,25,63.0
2024-11-07,312.48706,611.0679,1524.3186,1565.7949,1509.6846,1542.1902,1540.1665,973.14136,825.08716,488.17822,347.6748,408.02954,374.8235,330.19775,300.90405,291.57935,285.0105,260.59985,232.03612,224.33823,205.35588,178.99045,129.11212,156.09123,35,28,6,0.34,32,52.0
2024-11-08,229.95303,349.55957,628.9885,907.38916,1062.7444,1242.1304,1239.6797,905.3635,747.5525,493.01392,429.30298,466.21362,430.8977,427.79297,424.95215,411.42773,395.68213,362.46582,352.0088,344.02734,341.26465,388.9585,234.18863,200.9707,40,30,6,0.34,37,44.0
2024-11-09,277.26855,644.73193,836.65137,932.1008,1022.0122,1082.2661,1017.10913,957.75024,888.042,722.37573,548.3262,475.42407,378.71045,301.35303,278.70117,240.04994,225.96637,209.64215,193.47029,196.75322,237.17917,257.21045,188.20877,226.43025,52,33,6,0.37,25,52.0
2024-11-10,294.98804,374.4453,440.95728,482.21094,538.2981,601.6924,614.82324,666.0532,694.0686,409.3833,244.13235,234.3382,255.98727,286.1565,272.0681,201.6324,167.0768,157.96158,171.43402,178.75475,161.9421,136.73889,95.11359,112.79472,68,38,6,0.5,28,55.0
2024-11-11,209.45201,356.67847,597.93115,742.7446,839.4304,908.8489,945.26685,941.73193,876.1924,186.42065,65.484146,90.48163,117.007904,134.0558,126.84216,105.36369,76.32718,62.86125,67.573166,80.59224,96.512436,118.35101,132.0956,153.32057,107,43,7,0.51,32,76.0
2024-11-12,236.4553,433.82324,631.84546,837.1489,1001.1216,1093.0454,1077.1323,980.2273,854.99756,400.37744,205.83171,163.94966,155.91635,160.00378,177.63823,184.20084,162.26717,149.48708,155.65489,159.3212,165.10924,197.84036,160.20433,178.06801,80,36,7,0.48,33,66.0
2024-11-13,335.4502,663.2439,916.01196,1069.6775,1069.688,1062.5078,1022.76953,828.4075,666.4695,573.4768,481.98608,472.4419,457.42773,433.98242,372.28687,317.47778,258.16626,221.9713,207.67389,212.97766,231.30423,257.65332,246.22568,238.30545,104,41,6,0.51,27,72.0
2024-11-14,290.63892,353.7732,450.87207,506.6709,457.35596,443.81396,453.2434,334.14355,259.85254,180.05676,126.07034,122.86063,116.21074,103.3992,82.77365,71.07594,55.973297,52.885284,35.82071,36.37738,63.880005,132.39763,125.958755,146.05675,72,32,6,0.52,26,56.0
2024-11-15,166.52689,199.64082,259.25293,233.25438,457.3335,579.33203,360.86597,355.32764,183.54263,205.90584,188.11113,196.0577,160.01778,170.03737,184.28392,178.83252,161.8303,155.52644,155.04938,169.2573,187.79262,204.70244,218.00075,227.35812,97,35,6,0.65,40,14.0
2024-11-16,216.0112,247.01003,368.50854,492.42725,544.16455,584.4907,616.7063,603.43164,554.3335,477.4536,311.0537,383.2002,394.95972,401.48657,436.66528,488.33276,539.459,581.0503,597.155,638.43286,700.79126,770.72534,877.57495,884.8867,110,33,6,0.64,29,29.0
2024-11-17,958.7527,982.5056,1047.6367,1082.344,1068.2021,1151.1938,1143.6821,1114.3481,1096.1658,1190.896,1227.8652,1224.6951,1212.907,1167.5007,1134.9626,1157.116,1161.5808,1172.5637,1164.551,1167.7122,1184.1716,1175.1929,1151.6953,1151.6462,49,20,6,0.5,13,63.0
2024-11-18,1160.6914,1205.8667,1266.2673,1362.0671,1345.5454,1325.019,1301.6477,1266.7979,1252.8862,1211.3721,1016.62256,918.6394,862.1814,825.6902,767.5657,728.4055,677.6985,661.76904,653.99634,633.45605,616.4641,559.0447,484.9226,438.11865,116,25,6,0.36,14,58.0
2024-11-19,532.0862,601.68555,740.5791,910.3462,1176.8379,1305.429,1281.803,1252.9563,941.2063,614.1699,316.0315,289.61597,250.50354,222.63898,226.63792,216.73067,201.63185,191.66833,190.33969,197.46628,206.29506,216.76126,197.02814,206.4514,117,29,7,0.4,21,50.0
2024-11-20,269.0266,387.93774,703.98706,983.5537,1101.6143,1135.7458,849.96216,669.80835,541.62573,462.53882,361.8152,354.76514,330.31494,262.14282,262.55737,238.56776,227.57867,202.6907,202.27518,238.73418,254.87415,259.61816,219.05705,195.24031,117,31,7,0.49,32,35.0
2024-11-21,304.67725,527.22363,653.99976,805.2434,983.70435,1110.9829,1115.1353,1112.6292,1104.8298,1063.4551,344.70923,266.9016,222.45154,208.1222,200.03954,212.81691,205.33957,202.40329,197.51817,181.47806,155.01294,162.30049,137.66823,161.02055,182,50,8,0.6,34,44.0
2024-11-22,230.48822,359.40234,744.4602,912.7832,1144.2344,1346.2686,1469.69,1349.831,669.9663,262.3916,163.76611,208.64322,338.75586,467.3667,456.688,436.2578,415.9502,385.9673,376.0913,360.8689,351.36548,311.64478,210.32521,156.72495,288,86,8,0.71,38,54.0
2024-11-23,229.41505,530.6033,935.605,1160.5178,1306.6643,1404.9651,1454.1675,1460.8853,1222.7224,334.14258,277.4292,424.15503,479.14355,471.68213,386.48486,344.55298,273.6919,205.79291,186.17273,189.41078,178.92778,169.83586,146.53947,155.71512,25,22,7,0.37,26,52.0
2024-11-24,221.48895,416.8999,855.87134,1172.3323,1429.9734,1447.9468,1251.0295,1013.7898,643.853,454.9077,369.37842,370.84766,345.26,330.8484,345.81763,382.13623,423.1338,444.69385,460.10596,477.36768,469.0564,478.0835,392.75708,364.60083,35,27,7,0.37,26,50.0
2024-11-25,436.17212,499.1521,548.1692,522.7456,440.80176,463.4607,527.23145,672.5205,748.03296,747.0454,788.1052,821.8342,829.2158,881.36646,982.3723,1018.7385,1094.689,1127.4795,1111.2104,1119.3936,1077.1587,1022.15967,841.7239,728.2998,98,30,7,0.49,28,32.0
2024-11-26,960.4031,1305.8369,1446.8772,1478.9587,1438.5325,1462.1902,1495.3252,1428.6138,1321.1958,934.16626,336.2837,342.78003,450.18604,522.70166,538.98267,592.71216,596.876,466.63916,397.17236,323.83643,288.82104,280.67456,183.91322,174.11414,165,32,7,0.53,13,55.0
2024-11-27,303.8838,867.1819,1761.1072,1894.6062,1910.9805,1937.4253,1927.3252,1902.5437,1814.0769,1420.0837,535.0261,381.98608,279.2212,238.63907,229.12486,197.05162,184.93124,192.3525,206.31622,212.22208,216.01895,219.81798,195.88864,198.8518,227,55,8,0.55,24,49.0
2024-11-28,294.79834,464.89478,1117.9617,1663.6016,2113.6123,2209.9114,2181.493,2167.075,2066.4424,1839.904,687.96655,530.7446,519.1487,623.0156,849.97266,784.9016,591.1907,425.57568,327.5398,257.01318,227.453,217.42645,179.63232,202.7829,300,75,8,0.52,25,45.0
2024-11-29,342.94775,491.18506,610.8811,931.3025,1535.7112,1667.4246,1678.9519,1596.9517,775.6936,157.21931,56.992798,51.26259,52.261505,54.39914,51.08435,48.671326,45.88687,43.72252,41.7744,36.1519,30.149979,27.69925,26.761032,30.544708,225,56,9,0.55,32,41.0
2024-11-30,46.689636,97.75932,194.80818,399.49805,600.9429,736.44385,820.4204,803.0847,78.438034,59.47525,55.14232,64.94891,77.77385,95.515,104.379425,99.55888,90.293976,81.5737,78.14455,75.08591,73.77069,74.45392,72.87706,75.83731,203,67,9,0.63,52,32.0
2024-12-01,101.69423,157.39108,251.30865,378.73633,585.01855,768.90894,846.17285,833.21313,114.11011,40.526352,36.045868,42.99527,51.617065,59.114777,66.267105,66.73506,63.97046,57.12706,52.173233,48.772003,45.12227,41.202972,39.93875,38.049576,187,72,9,0.56,56,38.0
2024-12-02,48.549698,75.10358,127.36783,247.83218,473.19385,653.98413,705.9204,533.82495,198.43945,45.891525,27.087158,21.64357,22.78247,36.465317,60.03592,89.69893,116.931595,141.59306,155.85533,153.15929,145.22557,157.76291,104.62842,117.659454,216,81,10,0.7,63,40.0
2024-12-03,236.74757,370.40967,554.2483,826.9824,980.416,1058.5178,1089.9312,1066.5481,777.00684,615.0137,505.364,486.4475,439.41284,396.43652,356.71313,337.39648,317.74072,315.27734,310.94653,320.88843,330.61743,321.09082,195.85571,255.07074,272,99,10,0.78,47,50.0
2024-12-04,278.77515,385.28857,517.0498,677.48,846.14795,977.8982,994.0039,970.70825,895.20703,601.33105,373.1936,417.53735,407.39062,423.9878,407.65845,390.261,359.3789,345.61377,342.24707,331.35303,331.58374,351.75317,323.5996,316.84863,117,47,9,0.5,34,42.0
2024-12-05,327.77222,350.29053,372.8457,403.28418,484.24487,582.35547,687.8552,716.15845,720.72974,199.19368,132.27098,111.91254,70.263626,55.9449,61.312027,87.75989,111.88188,117.52017,143.61182,194.56773,271.02075,282.96924,228.16092,198.52751,159,48,9,0.67,30,45.0
2024-12-06,232.92833,313.36646,616.59424,905.1162,1056.9719,1082.8923,1107.8215,1091.929,972.2749,296.22046,163.02475,96.1754,69.08145,63.624725,74.94418,96.8275,111.422104,100.02046,95.16681,81.452896,49.537643,47.418137,65.784424,83.39934,291,100,11,0.96,37,52.0
2024-12-07,142.8217,344.9309,680.26074,903.96313,1051.0605,1162.3777,1183.9463,1155.6372,1043.7595,649.45557,423.76904,730.20166,850.44434,817.07275,749.43066,708.3657,706.4324,714.155,720.72314,750.9575,734.2007,641.72656,438.50024,389.64648,163,122,162,54.0,12,1.15
2024-12-08,413.8037,523.46387,967.61597,1133.9749,1279.3325,1382.5117,1396.7354,1363.1987,1214.3411,373.74512,181.04178,163.11436,147.74794,158.23201,139.39052,135.87193,127.724594,118.86893,108.96121,112.25685,114.92314,112.74721,111.00691,121.13667,81,34,10,0.6,27,46.0
2024-12-09,156.79971,256.65283,481.08398,674.60767,792.88745,878.06274,915.6802,932.09375,858.8535,252.1385,120.03592,137.9617,162.72238,184.13185,201.99811,192.21982,172.83223,184.94215,176.03484,181.75354,182.11905,190.89442,199.84325,216.62941,114,51,7,0.51,51,27.0
2024-12-10,250.92334,298.19507,332.96753,383.9143,417.66675,409.13672,385.86157,388.85742,380.92285,377.70312,408.1504,362.12256,349.75,358.40234,357.68164,371.1494,383.0122,417.05078,450.87476,473.46362,536.0293,630.5171,651.6282,640.07324,58,36,6,0.44,47,23.0
2024-12-11,627.40454,637.23145,668.45386,657.73267,650.4424,607.7722,593.8872,661.41895,712.7434,615.2278,442.78223,399.35425,357.60352,346.55933,337.60107,341.4026,321.2124,308.56934,291.79688,278.11377,248.1533,202.94589,153.3237,149.53151,133,39,6,0.61,30,43.0
2024-12-12,195.88263,279.07666,490.28198,671.0576,768.15405,943.0342,1016.8638,1019.06885,919.7246,573.6802,467.2036,529.0952,501.12158,485.08813,421.2251,349.06836,294.75073,204.293,169.07845,195.19565,218.25601,243.16312,188.04298,100.71571,224,68,7,0.77,42,23.0
2024-12-13,241.11789,545.3479,647.3274,907.0178,1192.8098,1265.1487,1429.436,1470.5693,1582.3921,1632.7224,879.9302,919.8718,951.89136,915.14014,921.2251,822.50244,739.09595,684.6548,631.2175,621.0154,611.3401,582.02466,515.0874,512.6399,223,71,7,0.65,30,47.0
2024-12-14,539.9695,614.4519,800.1843,909.20825,996.41235,1064.2285,1080.9629,1060.9529,1018.4385,734.751,281.11743,259.15283,233.75928,243.61229,253.5798,244.59442,243.1102,232.08801,201.21635,182.56609,165.60316,154.37616,134.73741,128.58961,301,77,8,0.72,29,41.0
2024-12-15,226.05846,476.531,888.23584,1047.572,1183.9197,1255.3564,1271.446,1211.0996,997.9297,192.97429,56.3768,31.600922,22.968903,26.391693,37.71466,46.772736,53.431824,61.471832,64.45053,61.144775,60.478363,57.331223,52.716904,48.77568,175,61,8,0.71,39,38.0
2024-12-16,53.924347,113.94884,351.63403,601.3606,1004.3379,1134.0095,1178.96,1122.2407,331.93823,27.883606,14.944844,15.349326,16.883606,19.185257,22.26059,23.636887,23.31334,22.18158,21.011429,21.272278,23.846252,27.065277,28.101837,28.00821,201,73,8,0.86,61,26.0
2024-12-17,40.67726,73.132706,157.38559,344.55908,615.2412,874.3484,962.9265,870.0371,237.38503,79.23563,61.919296,60.848907,67.16803,89.18715,108.070435,104.11578,107.37047,106.49432,107.32204,111.3766,126.27171,153.92184,128.81934,155.6993,225,84,9,0.86,71,22.0
2024-12-18,230.5303,357.30713,531.32153,899.63354,1062.0647,1126.3042,1108.8162,1114.7349,1148.5422,1072.7793,414.229,624.98267,774.07056,776.6472,632.5039,532.3506,457.88965,457.50366,465.59814,451.0984,440.72192,416.47217,341.66626,349.15332,287,93,9,0.81,49,40.0
2024-12-19,379.46216,441.51733,546.33813,705.60425,925.25586,1231.0112,1307.4475,1266.6611,899.57007,337.29468,115.91913,113.726685,132.24716,142.62904,124.11435,109.32793,100.37094,85.03241,67.584335,53.88997,40.626755,22.089981,34.88678,38.236816,33,34,8,0.66,31,39.0
2024-12-20,49.738297,141.40848,372.84814,699.02026,911.9929,1018.6416,1014.24097,944.39844,633.4968,164.15468,71.16788,53.01671,33.59761,21.573181,21.95346,32.014893,54.3602,100.42166,173.36072,225.50346,256.78345,269.68433,259.99585,268.88745,84,55,8,0.7,47,29.0
2024-12-21,354.29688,489.32544,744.47266,1053.4993,1243.675,1336.4868,1362.3315,1396.8506,1408.3884,1186.2627,446.12158,375.062,383.3286,363.3838,364.229,342.25635,310.8557,308.4497,334.35034,360.4939,373.7356,377.9973,318.01123,332.55933,241,92,10,0.82,45,39.0
2024-12-22,356.3235,426.06128,593.7561,873.751,1118.1082,1252.3562,1295.5122,1243.7319,1173.8433,751.0925,177.43347,184.42255,197.8902,183.82536,212.71475,218.78362,225.0232,209.75534,205.28629,208.3475,195.2284,190.97685,200.58586,176.0947,126,59,7,0.58,32,38.0
2024-12-23,184.5402,221.15657,325.1089,559.54126,716.16284,814.19214,948.76514,954.1448,950.16895,482.09692,244.4868,264.292,274.5818,260.21826,276.22485,268.66968,244.75551,236.08896,241.51195,252.97801,271.29272,267.0652,180.02026,204.42665,88,54,7,0.6,46,20.0
2024-12-24,231.11479,273.3767,407.74854,614.8237,782.5398,889.13257,984.44336,1024.4248,975.25806,97.44086,44.8759,74.16327,107.35132,114.15814,115.40411,126.53549,139.49881,147.40964,110.09422,61.711044,36.144867,25.590042,17.732056,25.560806,82,55,7,0.54,38,39.0
2024-12-25,42.517838,91.993195,208.18044,329.25195,452.26465,584.49976,691.83765,705.8799,628.0117,412.4099,227.74529,112.17552,64.881516,58.961166,63.187317,66.212875,69.90138,82.46892,114.19406,133.14513,129.46664,124.8689,98.13896,123.346725,160,86,7,0.59,47,34.0
2024-12-26,173.59612,305.82788,520.28125,734.6748,872.52075,973.0598,1039.9087,1068.1912,1000.9053,264.1516,101.26874,157.98328,250.95578,276.36157,265.2539,270.26978,259.95312,221.50932,193.21085,175.26984,167.9531,161.4421,139.30716,120.07431,144,108,144,62.0,10,1.01
2024-12-27,171.90843,285.19556,582.3733,790.5576,932.3677,1025.2468,1018.7866,954.4612,855.2378,393.74316,193.21552,211.64108,200.1464,223.01558,225.1254,232.17685,260.62695,341.19922,578.95483,649.25684,603.8301,596.65186,447.1084,392.40308,107,55,7,0.56,33,48.0
2024-12-28,550.3076,835.7495,1033.6335,1147.6704,1195.4722,1200.2512,1182.8491,1130.0486,1049.7974,480.16992,149.98793,89.44391,52.940857,26.811264,13.911215,14.752488,19.194504,24.312866,29.625946,36.778915,41.555267,42.55774,43.401352,54.97136,157,68,9,0.62,33,43.0
2024-12-29,86.82228,193.6959,415.26465,642.4658,753.1531,789.51953,808.5176,750.6948,543.4668,205.16008,140.12347,160.46095,158.72913,171.83612,191.58098,202.78416,206.07632,201.44452,174.57948,142.34909,118.92232,92.01776,78.10629,65.407455,131,79,8,0.65,50,39.0
2024-12-30,89.773544,145.0971,232.09329,405.2544,584.57666,783.959,939.8491,1008.10425,636.5259,107.8909,82.28996,82.8318,93.47943,102.25433,123.57884,125.81709,156.09485,232.91101,302.10425,286.9043,263.42627,262.74585,213.61166,174.43758,166,88,9,0.69,57,36.0
2024-12-31,223.19543,337.5188,482.2539,628.7949,782.2783,903.68677,954.5679,919.46436,738.91724,225.44304,97.89647,73.84206,55.88774,41.710342,36.56128,43.487167,55.009186,64.87869,71.14293,71.36487,68.39407,65.59166,45.794815,45.51625,201,97,9,0.75,52,39.0
